clean bill of health,0.75
clean,0.375
clean-burning,-0.25
clean-cut,0.5
clean-handed,0.375
clean-limbed,0.25
clean-living,0.875
clean0,0.875
clean2,-0.5
clean3,0.375
clean4,-0.625
clean5,0.625
clean7,0.625
clean8,0.5
cleanable,0.625
cleanliness,0.375
cleanly,-0.375
cleanness,-0.625
clear and present danger,-0.25
clear liquid diet,0.375
clear up,0.25
clear,0.5
clear-cut,0.5
clear-eyed,0.625
clear-sighted,0.25
clear0,0.375
clear1,0.375
clear2,0.5
clear3,0.625
clear5,0.5
clear6,0.625
clear7,0.25
clear8,0.25
clearcutness,0.5
clearing,-0.375
clearness,0.375
clearway,-0.5
cleavable,0.625
cleft,0.25
clemency,0.625
clement vii,0.25
clement,-0.625
clerisy,0.5
clever clogs,0.5
clever dick,0.5
clever,0.5
cleverly,0.375
cliched,-0.5
cliff-hanging,-0.5
climactic,-0.375
climbable,0.625
clinical psychologist,-0.625
clinically,0.375
clinodactyly,-0.375
clinoril,-0.25
cliquishly,0.25
cloak,-0.5
clock pendulum,-0.25
cloddish,-0.375
clonus,-0.5
close to,0.25
close-minded,-0.625
close0,-0.375
close1,0.25
close3,-0.25
close4,0.375
closed book,0.25
closed fracture,-0.5
closed,-0.5
closed-angle glaucoma,0.375
closed-circuit television,-0.25
closed-door,-0.625
closed-minded,-0.625
closefisted,-0.25
closely held corporation,-0.375
closet drama,0.5
closet queen,-0.375
clostridium botulinum,-0.25
clothed,-0.25
clothesless,0.25
cloud nine,-0.375
cloud over,-0.25
cloud up,-0.25
cloud-covered,-0.5
clouded,-0.5
cloudless,0.375
cloudlessness,-0.5
clove-scented,-0.25
clowning,0.25
clownish,0.25
clownlike,0.25
cloze,0.5
clubable,0.375
clubbable,0.375
clueless,-0.375
clumsily,0.25
clumsiness,-0.375
clustered,-0.375
cluttered,-0.5
cnicus,0.375
co-educate,0.25
coagulable,0.5
coagulase,-0.375
coal miner's lung,-0.25
coarse-furred,-0.25
coarse-haired,-0.25
coarsened,-0.25
coat-of-mail shell,-0.25
coax,0.25
coaxingly,0.25
cobalamin,-0.25
coccidioidomycosis,-0.625
coccidiomycosis,-0.625
coccygeal nerve,-0.25
cochon de lait,0.5
cock-a-doodle-doo,-0.5
cock-a-hoop,-0.25
cock-and-bull story,0.625
cockamamie,-0.375
cockamamy,-0.375
cockiness,-0.75
cocksure,0.5
cocksureness,0.5
cocktail table,-0.25
cockup,-0.5
cocky,0.25
cod oil,-0.625
coddler,0.25
codeine,-0.25
coeducate,0.25
coerce,0.25
coercive,0.25
coexistence,-0.25
coextension,0.25
coffee fungus,-0.375
coffee roll,-0.625
coffee table,-0.25
coffee-table book,0.5
cognac,0.5
cognisable,0.625
cognisance,0.5
cognisant,0.5
cognitive factor,-0.25
cognizable,0.625
cognizance,0.5
cognizant,0.5
cognoscible,0.625
cognovit judgement,-0.375
cognovit judgment,-0.375
coherent,0.25
cohesive,-0.5
coin-operated,-0.625
colchicaceae,-0.625
cold cereal,-0.25
cold comfort,0.25
cold fish,0.25
cold sore,-0.25
cold,-0.75
cold-blooded,-0.625
cold-eyed,0.375
cold-shoulder,-0.375
cold-temperate,0.375
cold1,-0.25
cold3,-0.375
coldheartedness,-0.625
coldness,-0.5
cole,-0.625
coleoptera,-0.25
colewort,-0.625
colic root,0.25
colic,-0.625
colicky,-0.625
colicroot,0.25
colitis,-0.625
collagen,-0.25
collapsable,0.625
collapse,0.375
collapsible,0.625
collar blight,0.25
collarless,-0.5
collegial,-0.5
colloidally,0.25
colly,-0.75
collywobbles,-0.875
color blindness,-0.625
color chart,0.5
color vision deficiency,-0.625
color,0.625
color-blind person,-0.5
color-blind,-0.75
colorless,-0.25
colour blindness,-0.625
colour vision deficiency,-0.625
colour,0.625
colour-blind,-0.75
colourless,-0.25
colpitis,-0.5
colpocystitis,-0.625
comatula,0.375
comatulidae,0.375
comb jelly,-0.25
combat fatigue,-0.375
combat neurosis,-0.375
combat,-0.25
combative,0.375
combativeness,-0.25
combed,0.375
combinable,-0.375
combinational,-0.375
combinative,-0.375
combinatory,-0.375
combustibility,0.5
combustible,0.5
combustibleness,0.5
come around,-0.25
come back,0.5
come by,0.25
come on,0.25
come out,0.25
come round,-0.25
come short,0.25
come together,0.25
come up,0.375
come-at-able,0.5
come6,0.25
come7,0.5
comedown,-0.25
comeliness,0.875
comely,0.625
comestible,0.25
comeupance,0.556
comeuppance,0.556
comfort,-0.5
comfortable,-0.75
comfortableness,-0.5
comforted,-0.375
comforter,-0.625
comforting,0.25
comfortingly,0.25
comfortless,-0.875
comfy,-0.75
comic,0.5
comical,0.5
comicality,0.375
comically,0.625
comity of nations,0.5
comme il faut,0.625
commemoration,0.25
commendable,0.625
commensally,0.25
commercial-grade,-0.75
commercialize,0.5
comminuted fracture,-0.375
commiseration,-0.625
commiserative,-0.5
commissioned,0.25
commissure,0.375
commitment,0.5
committedness,0.5
commodity brokerage,0.25
common booklouse,-0.25
common cold,-0.625
common european earwig,-0.25
common good,0.5
common maidenhair,0.375
common morel,-0.25
common or garden,-0.375
common sense,0.25
common year,-0.5
commonplace,0.5
commonplaceness,0.375
commonsense,0.625
commonsensible,0.625
commonsensical,0.625
commonweal,0.5
commotion,-0.625
commove,-0.25
communicable,0.625
communicatory,-0.25
commutation ticket,0.5
companionability,0.5
companionable,-0.375
companionableness,0.5
comparability,0.25
comparable to,0.75
comparable,0.5
compare,0.25
comparing,-0.25
comparison,-0.25
compassion,-0.5
compassionate,0.625
compassionateness,-0.5
compatible,0.5
compendious,0.375
compensated,0.375
compensation,-0.25
competence,0.375
competency,0.375
competent,0.75
competently,0.375
complacence,-0.375
complacency,-0.375
complacently,0.25
complain,-0.75
complaining,-0.75
complaint,-0.25
complaintive,-0.75
complaisance,-0.25
complaisant,0.75
complement fixation,-0.25
complementary,-0.625
completely,0.5
completeness,0.25
complex absence,-0.625
complex sentence,-0.25
complexity,0.25
complexness,0.25
compliance,0.625
compliancy,-0.25
compliant,0.5
complicated,-0.5
compliment,0.375
complimentary,0.5
comport,0.375
comportment,0.5
composed,0.5
composite number,-0.625
composure,0.375
compound,0.25
comprehended,0.375
comprehendible,0.625
comprehensible,0.625
comprehension,0.375
comprehensiveness,0.625
compressed gas,0.25
compressible,0.5
compulsive,-0.625
compulsively,0.25
compulsiveness,0.375
compulsivity,0.375
compulsorily,0.25
compulsory,0.25
compunction,-0.5
computer readable,0.25
computer virus,0.375
comradely,0.375
comstockery,-0.334
con artist,0.375
con brio,0.5
con man,0.375
concealed,-0.375
conceit,-0.5
conceitedly,0.25
conceitedness,-0.25
conceive of,-0.5
conceptional,0.375
conceptive,0.5
concern,0.25
concernedly,0.25
concert grand,0.5
concert piano,0.5
conciliable,0.625
conciliate,0.875
conciliative,-0.25
concluded,0.375
conclusiveness,0.25
concrete,0.375
concubinage,-0.625
concupiscence,0.625
concupiscent,0.5
concurring,-0.25
concussion,-0.5
condemn,-0.25
condemnable,-0.875
condemnatory,-0.75
condemning,-0.75
condescend,0.25
condescendingly,0.375
condescension,-0.5
condign,0.25
condiment,-0.25
conditional,0.375
conditionally,-0.5
conditioned emotion,0.375
conditioned emotional response,0.375
condole with,-0.875
condole,-0.625
conduce,0.5
conduct,0.25
conduction deafness,0.25
conductive hearing loss,0.25
conductive,0.5
cone clutch,0.25
cone friction clutch,0.25
confab,-0.375
confabulation,-0.375
confervoid algae,-0.25
confess,-0.375
confession of judgement,-0.375
confession of judgment,-0.375
confidant,0.25
confidence man,0.375
confident,0.375
confiding,0.625
confidingly,0.375
configurational,0.25
confines,0.25
confirmable,0.625
confirmation,0.375
confirmed,-0.25
conflagration,-0.25
conflicting,0.5
conformable,0.25
conforming,0.375
conformist,-0.75
confound,-0.5
confounded,-0.5
confoundedly,0.25
confounding,-0.625
confront,-0.5
confrontation,-0.25
confucianism,0.25
confused,-0.5
confusing,-0.625
confusion,-0.375
confute,-0.5
confuter,-0.75
congenial,0.75
congeniality,0.375
congenially,0.25
congenialness,0.375
congenital afibrinogenemia,-0.625
congenital megacolon,-0.625
congenital pancytopenia,0.25
congested,-0.25
congestive heart failure,-0.75
congratulatory,0.25
congruence,0.625
congruent,0.25
congruity,0.625
congruous,0.25
congruousness,0.625
conjecture,0.25
conjugally,0.25
conjunctivitis,-0.5
conjuncture,-0.25
conn's syndrome,-0.25
connarus guianensis,-0.25
connective,-0.25
conniption,-0.5
connive,0.25
connoisseurship,0.25
connotative,0.375
connubial,0.25
conscience-smitten,-0.5
conscienceless,-0.25
conscientiousness,0.75
consecutive,-0.375
consecutively,0.375
consent,0.25
consenting,0.375
conservation of mass,-0.5
conservation of matter,-0.5
conservation of momentum,-0.25
conservation,-0.25
conservative judaism,0.25
conserved,-0.625
considerate,0.25
considerately,0.5
considerateness,0.625
consideration,0.25
consistent,0.25
consistently,0.25
consolation,-0.375
console,0.5
consolingly,0.25
consonant,-0.375
consonantal,0.25
conspicuous,0.75
conspicuousness,0.25
conspiracy of silence,-0.625
constancy,0.5
constant quantity,-0.25
constant,0.375
consternate,-0.5
constipated,-0.75
constipation,-0.75
constitutional,0.75
constrained,-0.5
constrainedly,0.25
constructive eviction,-0.625
constructive fraud,0.25
constructive possession,-0.25
constructive,0.5
constructively,0.25
constructiveness,0.25
consultative,0.25
consultatory,0.25
consultive,0.25
consummate,0.75
contact,0.375
contagion,0.375
contagious disease,0.375
contaminated,0.25
contaminating,-0.25
contaminative,-0.25
contemn,-0.375
contemplative,0.25
contemporaneity,0.25
contemporaneousness,0.25
contemporary world,0.375
contempt,-0.625
contemptibility,0.25
contemptible,-0.75
contemptuous,-0.625
contemptuously,0.5
content,0.375
contentious,0.375
contentiousness,0.25
contest,0.25
contestable,0.625
continence,0.25
continency,0.25
continental quilt,-0.25
contingent,-0.625
continued,-0.375
continuing education,0.25
continuing trespass,-0.625
continuousness,-0.25
continuum,-0.25
contorted,-0.375
contrabandist,-0.25
contraceptive,0.5
contract of hazard,-0.375
contract,0.25
contractable,0.625
contracted,-0.25
contractile,0.625
contractility,-0.375
contractually,0.375
contradictory,-0.375
contradistinguish,0.375
contraindicate,-0.25
contrarian,-0.25
contrarily,-0.375
contrariness,-0.25
contrarious,-0.875
contrariwise,-0.375
contrary,0.625
contretemps,-0.25
contribute,0.25
contrite,-0.75
contritely,0.25
contriteness,-0.25
contrition,-0.25
contrived,0.625
controllable,0.625
controlled,0.375
controversial,0.5
controversialist,0.5
controvert,-0.375
contumacious,-0.625
contumelious,-0.25
contumeliously,0.5
contumely,-0.25
contusion,-0.5
conundrum,-0.625
convalesce,-0.5
convalescence,-0.5
convalescent,0.25
convallariaceae,-0.625
convenience,0.375
convenient,0.375
conventicle,-0.25
conventionalised,-0.625
conventionality,0.5
conventionalized,-0.625
conventionally,0.5
conversant,0.5
conversation piece,0.25
conversion disorder,-0.5
conversion hysteria,-0.5
conversion reaction,-0.5
convert0,-0.375
converted,-0.25
convertibility,0.375
convertible,0.5
conviction,-0.625
convinced,-0.25
convincingly,0.375
convivial,0.75
conviviality,0.375
convivially,0.375
convulsion,-0.375
convulsive,-0.875
cooking chocolate,0.625
cool jazz,-0.375
coolheaded,0.5
coolie,-0.625
coolness,0.5
cooly,-0.625
coordination,0.5
cop out,-0.625
cop,-0.25
copacetic,0.375
copasetic,0.375
copepoda,0.625
copernican,0.625
copesetic,0.375
copesettic,0.375
copestone,0.375
copout,-0.25
copperplate,0.25
coprolalia,-0.625
copy out,0.25
copy,-0.25
copybook,0.5
copycat,-0.375
coquetry,0.5
coquettish,0.25
coquettishly,0.25
cord blood,-0.5
cordate leaf,0.25
cordate,0.25
cordial reception,0.25
cordial,0.625
cordiality,-0.625
cordially,0.5
cordiform,0.25
corditis,-0.5
cordless,-0.625
cordon bleu,0.5
coreidae,-0.25
corked,-0.625
corking,0.75
corky,-0.625
corn earworm,0.5
corneille,0.375
cornpone,-0.5
cornus canadensis,0.25
corny,-0.25
coronary failure,-0.75
coronary insufficiency,-0.75
coroner,-0.25
coronet,0.375
coropuna,0.25
corporal punishment,-0.625
corporality,-0.375
corporate bond,-0.5
corporeality,-0.375
corpulency,-0.5
correct,0.625
correctable,0.5
corrected,-0.625
correctional,0.25
correctitude,0.625
correctly,0.25
correctness,0.75
correspond,0.375
correspondent,-0.25
correspondingly,0.25
corrigible,0.5
corrosion-resistant,-0.5
corrosive,0.5
corrupt,-0.625
corrupted,-0.375
corruptedly,0.25
corruptible,0.625
corruption,0.25
corruptive,-0.334
corruptly,0.25
cortically,0.5
corticium salmonicolor,-0.25
corticium solani,-0.75
cortinarius subfoetidus,-0.5
coruscate,0.25
corvette,0.25
coryphaena equisetis,0.375
coryza,-0.5
cosily,0.25
cosmetic,0.375
cosmographer,0.375
cosmographist,0.375
cosmography,-0.25
cosmology,0.25
costalgia,-0.625
costia necatrix,0.375
costia,0.375
costive,-0.375
costliness,0.375
costochondritis,-0.625
cot death,0.375
coterminously,0.375
cotton ball,0.25
cotton bollworm,0.5
cotton up,0.5
counter conditioning,-0.5
counter,-0.5
counteractive,-0.5
counteractively,0.25
counterblast,0.375
counterfactuality,-0.375
counterinsurgent,-0.375
counterintuitive,-0.25
counterintuitively,0.25
counterirritant,-0.25
countermand,-0.625
counterproductive,-0.375
counterrevolutionary,-0.625
country-bred,-0.375
courageous,0.25
courageously,0.375
court,0.25
court-ordered,0.375
court1,0.5
courteous,0.75
courtesy,0.5
courtliness,0.25
courtly love,0.25
courtly,0.25
couth,0.25
couthie,0.625
couthy,0.625
couture,0.25
covariant,-0.375
covariation,-0.375
cover girl,0.25
cover4,-0.25
cover5,0.5
covered smut,-0.25
covering fire,-0.25
covert operation,-0.5
covert,-0.5
covertly,0.375
coveted,0.625
covetously,0.25
cow,-0.375
coward,-0.25
cowardice,-0.375
cowardliness,-0.375
cowardly,-0.5
cowpox,-0.625
cowrie,0.5
cowry,0.5
cox-1,0.5
cox-2 inhibitor,0.25
cox-2,-0.625
coxsackie virus,-0.625
coxsackievirus,-0.625
coy,0.5
coyly,0.25
coyness,0.375
cozen,-0.625
cozily,0.25
cozy up,0.5
crab louis,-0.25
crabbed,-0.625
crabbedness,-0.75
crabbiness,-0.75
crabby,-0.625
crack down,-0.375
crack of doom,0.5
crack up,-0.5
crack,0.625
crack-up,-0.375
crackerberry,0.25
crackerjack,0.75
crackers,-0.375
cracking,0.75
cradlesong,-0.375
crafter,0.5
craftily,0.25
craftiness,0.625
craftsman,0.625
crafty,0.5
cramp,-0.75
crank,0.25
crankiness,-0.75
cranky,0.25
crap,-0.25
crappy,-0.75
craps,0.25
crapshoot,0.375
crapulent,-0.5
crapulous,-0.5
crash landing,-0.375
crash0,-0.25
crash1,-0.375
crasher,-0.5
crass,-0.375
crave,0.5
craved,0.5
craven,-0.25
cravenness,0.375
craze,0.25
crazed,-0.375
crazily,0.25
craziness,-0.25
crazy house,-0.25
crazy quilt,-0.5
crazy,-0.5
creakily,0.25
creakingly,0.25
creaky,-0.375
cream puff,-0.25
cream,0.25
crease-resistant,0.25
creaseless,0.25
creaseproof,0.25
creatin,-0.5
creatine,-0.5
creative thinker,0.5
creature,-0.375
credentialled,0.375
credenza,0.375
credible,0.625
creditable,0.5
credulity,0.375
credulous,0.25
credulousness,0.375
creep,-0.5
creeps,-0.5
creepy,-0.875
creepy-crawlies,-0.625
creepy-crawly,-0.5
crenate leaf,0.25
crenate,0.25
crenated,0.25
crenulate,0.25
crenulated,0.25
creosote,-0.25
crepuscular,-0.5
crescent,0.25
crescent-shaped,0.25
cretaceous,-0.375
cretinism,-0.5
cretinous,-0.875
creutzfeldt-jakob disease,-0.25
crib death,0.375
crib,0.5
crier,-0.25
criminal congress,0.375
criminal negligence,-0.75
criminal,-0.875
criminalize,-0.25
criminally,0.25
crimson-magenta,-0.25
cringe,-0.375
cringing,0.75
cripple,-0.5
crippled,-0.5
crippling,-0.5
crisp,0.25
crisply,0.375
crispness,0.875
crisscross,-0.25
crisscrossed,-0.25
cristobal balenciaga,0.25
critical analysis,0.5
critical appraisal,0.5
critical,-0.5
criticise,-0.25
criticism,-0.5
criticize,-0.25
croak,-0.375
croaking,-0.375
crock pot,-0.375
crock up,-0.5
crocodile tears,-0.875
crocodilian reptile,-0.25
crocodilian,-0.25
crohn's disease,-0.625
cronartium ribicola,-0.375
cronartium,-0.5
crone,-0.5
cronyism,-0.625
crook,-0.25
crookback,-0.5
crookbacked,-0.5
crooked,-0.25
crooning,-0.375
crop-dusting,-0.25
cross bun,-0.25
cross-fertilise,0.375
cross-fertilize,0.375
cross-grained,-0.875
cross-purpose,-0.375
crossbench,-0.625
crossbencher,-0.5
crossly,-0.25
crossness,-0.5
crosspatch,-0.375
crosswise,-0.25
crotchet,0.25
crotchetiness,-0.75
crotchety,-0.75
croup,-0.625
crow corn,0.25
crow,0.375
crow-bait,0.375
crowbait,0.375
crowing,-0.25
crown jewel,0.5
crown of thorns,-0.75
crown1,-0.25
crowning,0.5
crownwork,-0.25
crp,-0.375
crucial,0.25
crud,-0.25
cruddy,-0.625
crude,-0.5
crudeness,-0.375
crudity,-0.375
cruel,-0.625
cruelness,-0.875
cruelty,-0.625
crumbliness,-0.5
crumbly,-0.25
crummy,-0.75
crusader,-0.25
crush,-0.25
crushing,-0.75
crustal movement,-0.25
crux of the matter,0.375
cry for,-0.5
cry out for,-0.5
cry out,-0.375
cryaesthesia,-0.375
cryesthesia,-0.375
cryoanaesthesia,-0.75
cryoanesthesia,-0.75
cryometer,-0.375
cryopathy,-0.625
cryostat,-0.5
cryptically,0.25
cryptococcosis,-0.375
cryptographically,0.25
cryptotermes brevis,-0.375
crystallize,0.5
ctenocephalus,0.375
ctenophore,-0.25
cub scout,-0.25
cub,-0.25
cubitiere,-0.25
cuckold,-0.5
cuckoo's nest,-0.25
cuckoo-bumblebee,0.625
cuddle,0.25
cuddlesome,0.375
cuddling,-0.25
cuddly,0.375
cudweed,-0.375
cull,-0.5
culpable negligence,-0.75
culpable,-0.875
cultivable,0.625
cultivatable,0.625
cultivate,0.375
cultivation,0.25
cultural attache,0.5
cultured,0.625
cum laude,0.5
cumbersome,-0.375
cumbrous,-0.375
cummerbund,-0.25
cunaxa,-0.25
cuneal,0.25
cuneate leaf,0.25
cuneate,0.25
cuneiform,0.25
cunning,0.5
cunningly,0.375
cup of tea,0.5
cupboard love,0.375
cuppa,0.375
cupper,0.375
cuprimine,-0.25
cur,-0.5
curability,0.25
curableness,0.25
curative,0.875
cured,0.25
curio,0.375
curious,-0.25
curiously,0.5
curly endive,-0.25
curmudgeon,-0.25
curmudgeonly,-0.625
current intelligence,-0.625
currish,-0.5
currishly,0.25
curse word,-0.375
curse,-0.375
cursed,-0.25
cursedly,0.25
cursive script,-0.25
cursive,-0.25
cursory,-0.625
curst,-0.25
curtained,-0.25
curtainless,-0.625
curtal,-0.5
curtness,0.25
curvaceousness,0.375
cushing's disease,-0.75
cushing's syndrome,-0.625
cushion,-0.25
cussedness,-0.625
custodial,0.25
custom,0.375
cutaneous leishmaniasis,-0.5
cute,0.5
cutely,0.375
cuteness,0.625
cutoff,-0.375
cutthroat,-0.25
cutting,-0.375
cutting-edge,0.25
cv,-0.25
cy pres doctrine,-0.5
cy pres,-0.5
cyanamid,-0.375
cyanamide,-0.375
cyanocobalamin,-0.25
cyanogenetic,0.625
cyanogenic,0.625
cyanuric acid,-0.375
cyberphobia,0.25
cycadales,-0.375
cyclic disorder,-0.25
cyclic,0.5
cyclobenzaprine,-0.625
cyclodestructive surgery,-0.625
cyclohexanol phthalate,-0.25
cyclooxygenase-1,0.5
cyclooxygenase-2,-0.625
cyclopean masonry,-0.25
cyclopia,0.375
cyclothymia,-0.25
cyclothymic disorder,-0.25
cynical,-0.625
cynically,0.25
cynicism,-0.25
cystitis,-0.75
cystoid macular edema,-0.5
cystoparalysis,-0.375
cystoplegia,-0.375
cytolysis,-0.375
cytomegalic,-0.375
cytopathogenic,-0.5
czestochowa,-0.625
da gamma,0.375
dabbled,-0.375
dabbler,-0.375
dacridium laxifolius,-0.375
dacryocystitis,-0.375
dadaism,-0.375
daft,-0.375
daftness,-0.25
daily,-0.375
daintily,0.375
daintiness,0.75
dainty,0.75
dalmane,-0.375
daltonism,-0.625
damage control,-0.375
damage,-0.75
damaged,-0.75
damaging,-0.75
damascus steel,-0.25
damask steel,-0.25
damn,-0.25
damnable,-0.5
damnably,0.25
damnatory,-0.25
damned,0.25
damning,-0.25
damping off fungus,-0.625
damping off,-0.25
danaid butterfly,-0.375
danaid,-0.375
danceable,0.75
dandified,0.375
dandily,0.25
dandy,0.75
dandyish,0.375
dandyism,0.375
danger zone,-0.25
danger,-0.5
dangerous undertaking,0.25
dangerous,-0.75
dangerousness,-0.625
dank,-0.25
dankness,-0.625
dante alighieri,0.25
dante,0.25
dapper,0.25
dare,-0.25
daredevil,0.375
daredevilry,0.25
daredeviltry,0.25
darier's disease,0.375
daring,0.25
dark comedy,-0.625
dark matter,-0.25
dark,-0.375
dark-coated,-0.375
dark-fruited,0.375
darkness,-0.375
darling,0.5
dash,0.375
dashing,0.5
dashingly,0.25
dastard,-0.375
dastardliness,-0.5
dastardly,-0.375
dasyatis,-0.25
dated,-0.375
datril,-0.5
daucus,-0.25
daughterly,-0.25
daunted,-0.25
daunting,-0.25
dauntless,0.25
dauntlessness,0.375
day blindness,-0.25
day of judgement,0.5
day of judgment,0.5
day of reckoning,0.5
day off,-0.5
day-old,-0.875
daydream,-0.25
daydreaming,-0.25
daypro,-0.25
daze,-0.75
dazedly,0.25
dazzling,0.25
de facto,0.375
de luxe,0.625
de rigueur,0.5
de-emphasise,0.375
de-emphasize,0.375
de-escalate,-0.375
dead axle,-0.375
dead duck,-0.25
dead language,-0.375
dead nettle,-0.375
dead person,-0.375
dead soul,-0.375
dead weight,-0.25
dead,-0.75
dead-on,0.375
dead0,-0.625
dead1,-0.625
dead2,-0.25
dead3,-0.25
dead4,-0.625
dead7,0.25
deadened,-0.375
deadening,-0.25
deadeye,-0.25
deadliness,-0.25
deadlock,-0.375
deadly sin,0.25
deadly,-0.5
deadness,-0.5
deaf as a post,-0.625
deaf person,-0.25
deaf-and-dumb person,-0.25
deaf-and-dumb,-0.25
deaf-mute,-0.25
deaf-muteness,-0.375
deaf-mutism,-0.375
deafened,-0.5
dear,0.5
dearly,0.625
dearness,0.375
death adder,-0.375
death knell,-0.25
deathlike,-0.375
deathly,-0.375
deathwatch,-0.5
debacle,-0.375
debar,-0.25
debase,-0.625
debasing,-0.625
debauch,-0.625
debauched,-0.25
debaucher,0.375
debilitated,-0.5
debilitating,0.25
debilitative,-0.375
debility,0.25
debit entry,-0.25
debit,-0.25
debonair,0.625
debonaire,0.625
debonnaire,0.625
debris,-0.375
debunking,-0.75
decadence,0.375
decadency,0.375
decanoic acid,-0.625
decay,-0.375
decayable,-0.375
decayed,-0.25
deceased person,-0.375
deceased,-0.5
decedent,-0.375
deceit,-0.625
deceitful,-0.625
deceitfully,0.25
deceitfulness,0.25
deceive,-0.625
deceivingly,-0.625
decency,0.875
decent,0.875
decently,0.25
deception,-0.625
deceptive,-0.625
deceptively,-0.625
deceptiveness,-0.625
decertify,-0.625
decided,0.5
decidedly,0.25
deciding,0.25
decimal fraction,0.25
decimal,0.25
decipherable,0.5
decipherably,0.25
decisiveness,0.25
decius,-0.375
deck,0.5
declamation,-0.375
declamatory,-0.25
declarable,0.375
declaration of estimated tax,-0.375
declared,0.375
declination,-0.25
decline,-0.25
decollete,-0.25
decomposable,0.625
decompositional,-0.25
decompound leaf,0.25
decorated,0.375
decorative,0.375
decoratively,0.5
decorous,0.75
decorously,0.25
decorousness,0.625
decorum,0.625
decoy,-0.25
decreasing,-0.25
decrepit,-0.375
decrescendo,-0.25
decry,-0.25
dedication,0.875
deducible,0.625
deeds,0.375
deem,0.25
deep supporting fire,-0.625
deep water,-0.5
deep-dye,0.375
deep5,0.625
deepening,-0.25
deer fly fever,0.375
defamation,-0.625
defamatory,-0.875
defame,0.375
defamer,0.5
defeasible,0.5
defeat,-0.25
defeated,-0.5
defect of speech,-0.375
defective,0.5
defectiveness,0.25
defence0,-0.625
defence1,-0.625
defenceless,-0.25
defendable,0.625
defense2,-0.625
defenseless,-0.25
defensibility,-0.5
defensible,0.625
defensiveness,-0.625
deference,0.5
deferent,0.5
deferential,0.5
deferentially,0.25
defervescence,-0.25
defiance,0.5
deficiency disease,-0.25
deficient,-0.625
defile,-0.25
defiled,0.375
definable,0.5
define,0.375
defined,0.375
definite,0.75
definitely,0.25
definiteness,0.5
definitive,0.25
deflection,-0.75
deflower,0.375
defog,0.5
defoliate,-0.375
defoliated,-0.375
deform,-0.25
deformation,-0.25
deftness,0.5
defunct,-0.75
defunctness,-0.5
degage,0.625
degeneracy,0.375
degenerate,-0.25
degeneration,0.375
degenerative,-0.375
degradation,0.25
degraded,-0.25
degrading,-0.375
degree,-0.25
degust,0.375
deific,0.625
deification,0.25
deign,0.5
dejected,-0.625
dejectedly,0.25
dejectedness,-0.5
dejection,-0.25
delayed,-0.75
delectable,0.5
deleterious,-0.25
delhi boil,-0.5
deliberately,0.375
deliberateness,-0.5
deliberative,0.25
delible,0.625
delicacy,0.75
delicious,0.75
delight,0.625
delighted,0.25
delightful,0.75
delightfully,0.375
delilah,0.25
delimit,0.375
delimitate,0.375
delineate,0.5
delineated,0.5
delineative,0.5
delinquent,-0.375
deliquium,-0.75
delirious,-0.625
delirium tremens,-0.5
deliverable,0.75
delouse,0.75
delta hepatitis,-0.375
delta wing,-0.25
deltoid,0.25
delude,-0.625
deluge,-0.25
delusional disorder,-0.25
delusions of grandeur,0.375
delusions of persecution,-0.625
delusive,-0.625
delusory,-0.625
deluxe,0.75
demagoguery,0.375
demagogy,0.375
demand,-0.25
demanding,-0.375
demandingly,0.25
dematerialise,-0.25
dematerialize,-0.25
demean,-0.25
demeaning,-0.625
demented,-0.5
dementedly,0.25
dementedness,-0.375
dementia praecox,0.25
dementia,-0.375
demimonde,-0.625
demineralisation,-0.25
demineralization,-0.25
demise,0.25
demist,0.5
demitasse,-0.25
demo,0.5
democratic,0.375
demolishing,0.375
demonetisation,-0.5
demonetization,-0.5
demoniac,-0.25
demoniacal,-0.25
demonic,-0.75
demonisation,-0.625
demonization,-0.625
demonstrability,0.375
demonstrable,0.25
demonstrably,0.375
demonstrative of,0.375
demonstrative,0.5
demonstrator,0.25
demoralise,-0.625
demoralised,0.25
demoralising,-0.625
demoralization,0.375
demoralize,-0.625
demoralized,0.25
demoralizing,-0.625
demote,-0.375
demure,0.5
demurely,0.25
demureness,0.5
denazify,0.5
deniable,0.375
denigrating,-0.875
denigrative,-0.875
denigratory,-0.875
denominationally,0.375
densely,0.25
denseness,0.25
dentate leaf,0.25
dentate,0.25
denticulate leaf,0.25
denticulate,0.25
dentition,-0.25
denudate,-0.625
denuded,-0.625
deny,-0.875
deontic logic,0.25
departed,-0.375
department of philosophy,0.25
dependability,0.625
dependable,0.375
dependableness,0.625
dependably,0.25
dependent clause,-0.625
dependent,-0.75
depersonalisation disorder,-0.375
depersonalisation neurosis,-0.375
depersonalisation,-0.375
depersonalization disorder,-0.375
depersonalization neurosis,-0.375
depersonalization,-0.375
depictive,0.5
depigmentation,-0.625
depilous,-0.25
depletable,0.625
depleted,-0.5
deplorable,-1.0
deplorably,-0.875
depopulated,-0.25
depravation,0.625
deprave,-0.625
depraved,0.875
depravity,0.625
deprecating,-0.5
deprecative,-0.5
deprecatively,0.375
deprecatory,-0.5
depreciation allowance,0.25
depressant,0.5
depressed,-0.5
depressing,-0.5
depressingly,-0.375
depression,-0.375
depression0,-0.25
depressive,-0.625
deprivation,-0.25
deprive,-0.25
deprived,-0.375
deranged,-0.375
derecognise,-0.625
derecognize,-0.625
derelict,-0.375
dereliction,-0.375
